,text,Label,created_at
242,and thats a wrap on the amazing spiderman duology and mcu spidey trilogy. really excited to see where the mcu spidey goes and i really want there to be one more amazing spiderman film. andrew was awesome in no way home so i hope they do it. now bring on across the spidervers,pos,2022-04-16T03:04:57+00:00
243,i would like to return time just to see spiderman no way home for the first tim,neg,2022-04-16T02:57:07+00:00
244,no way home is the best spiderman film ever. still love andrew garfield over tobey or tom but that entire movie was just pure concentrated greatness. just wondering where they go with spiderman now,pos,2022-04-16T02:50:06+00:00
245,watching in the way home and s qria aq p being my spiderman and me his mj,neg,2022-04-16T02:45:59+00:00
246,"marvel fan went to see ""spiderman no way home"" times and recovers his rcord gui",neg,2022-04-16T02:40:00+00:00
247,i love you millions spiderman no way home.,neg,2022-04-16T02:31:40+00:00
248,spider man no way hom,neg,2022-04-16T02:28:23+00:00
249,very bored finally watched spiderman no way home an hour ago loved it alot.,pos,2022-04-16T02:27:21+00:00
250,finally watched spiderman no way home for a second time omg,neg,2022-04-16T02:13:27+00:00
251,i dont think spiderman: no way home is the only one that cant be seen,neg,2022-04-16T02:13:26+00:00
252,finally saw spiderman no way home. yawn. i officially have no time for these marvel films.,neg,2022-04-16T02:13:07+00:00
253,"andrew garfield is coming back for
the amazing spider-man spiderman no way home teases twice in the movie amp; last time here did you notic",neg,2022-04-16T02:12:42+00:00
254,spider man no way home is out. which means im gonna watch it every day.,pos,2022-04-16T02:12:24+00:00
255,dude i have the best fucking mom im showing her spiderman no way home for the first time and we are both nerding out,pos,2022-04-16T02:08:34+00:00
256,i just lease spiderman no way home ... ready to see h,pos,2022-04-16T01:55:08+00:00
257,"my dad watching no way home: is this almost over?
me my sister and her friend: no were like halfway through.
my dad: what? its freaking spiderman it should be an hour and a half long love how even my dad is pro minute movi",neg,2022-04-16T01:50:46+00:00
258,"watching spiderman - no way home
notedit",neg,2022-04-16T01:47:16+00:00
259,@,neg,2022-04-16T01:40:17+00:00
260,me watching spiderman no way home finally: this is good i am enjoying this. me watching the venom scene at the end: yesssss@,neg,2022-04-16T01:39:18+00:00
261,just watched the spiderman no way home movie. i have to say that its the best out of the new spiderman movies. one of my personal reasons being the og spiderman was in it.,pos,2022-04-16T01:38:08+00:00
262,"just woke up.
spring break naps are fabulous.
made steaks now finally watching spiderman no way home (late to everything)",neg,2022-04-16T01:37:58+00:00
263,it cant be that i barely see spiderman no way hom,neg,2022-04-16T01:36:14+00:00
264,we see spiderman no way home in famili,neg,2022-04-16T01:36:06+00:00
265,i like the older spiderman movies but imma be honest no way home is pretty bor,pos,2022-04-16T01:34:40+00:00
266,spider man no way hom,neg,2022-04-16T01:33:20+00:00
267,i watched the dr strange () film earlier and it was ok but after spiderman no way home i have a lot more in the new dr strange film,pos,2022-04-16T01:30:51+00:00
268,"spiderman makes a cameo in venom aaaa
and vemon makes a cameo at spiderman no way hom",neg,2022-04-16T01:26:07+00:00
269,yall dont know this but brisa farted so loud when we watched spiderman no way home at the theatr,neg,2022-04-16T01:20:31+00:00
270,i love spiderman no way home but i miss the spiderman super cool braaking d mi niez manaraa spidermannowyhom,neg,2022-04-16T01:06:55+00:00
271,life is good because im watching spiderman no way hom,neg,2022-04-16T01:04:31+00:00
272,"that snyders superman was going to be the overcomer that they all want in the fifth movie remember spiderman i have been civilian
homecoming
infinity endgame
far from home
no way home in the end in spiderman we will see it as spiderman spiderman
it is better not to divide the furth",neg,2022-04-16T00:51:49+00:00
273,"spider man: homecoming
spider man: far from home
spiderman: no way home
spiderman: no homo",neg,2022-04-16T00:48:23+00:00
274,"kanokari in capi had a reference to spiderman no way home (spiderman vs octopus) in a ruka flashback.
something that does not match the dates since the series occurs in it.",neg,2022-04-16T00:43:41+00:00
275,you really have to take pain in life to have nothing to do with only to come and sail on someone who twists your apprciation of a film only without attacking anyone.i dont see as much toothpick to attack those who love spiderman no way hom,neg,2022-04-16T00:38:56+00:00
276,"nah cause the new dr strange is out in like weeks and i havent even watched spiderman no way home
... im ashamed of myself.",pos,2022-04-16T00:32:18+00:00
277,todays plan is to see spiderman no way home.,neg,2022-04-16T00:28:51+00:00
278,no one was wondering but yes i am still sad about how spiderman no way home end,neg,2022-04-16T00:26:35+00:00
279,i have spider man no way home on my phone thank god. gonna watch this like times on this dr,pos,2022-04-16T00:26:12+00:00
280,one finishes seeing spiderman: no way home.and your partner then puts a serkan.does anyone explain to me if this means something?,neg,2022-04-16T00:21:26+00:00
281,imma get hate but dr strange multiverse of madness is more hype then spiderman no way hom,neg,2022-04-16T00:20:32+00:00
282,me and my mum got spiderman: no way home today for my mums birthday... we just gotta wait for dad to go to bed. hes very rude when were trying to watch movies.,neg,2022-04-16T00:10:13+00:00
283,ive finally seen spider man no way home. i had to not tell you fuckers that for month,pos,2022-04-16T00:08:55+00:00
284,watch spiderman no way home in merchandise?,neg,2022-04-16T00:04:34+00:00
285,its a marvel kinda movie long weekend with the kid. watched venom let their be carnage and almost done spiderman: no way home. still have shang chi and black widow.,neg,2022-04-16T00:01:20+00:00
286,is the spiderman no way home digital copy i just bought on my xbox an nft?,pos,2022-04-16T00:01:11+00:00
287,wyatt knopes: zendaya as michelle jones spider man: no way home () dir. jon watt,neg,2022-04-15T23:51:46+00:00
288,rented spiderman no way home tonight. completely loved it,neg,2022-04-15T23:51:20+00:00
289,after watching no way home i maintain that toby is the best spider man. and i love doty hockey,pos,2022-04-15T23:47:04+00:00
290,i finally watched spiderman no way home. they really ended the movie with a memory loss trope? who allowed this??,pos,2022-04-15T23:22:41+00:00
291,"i have finally seen ""spiderman no way home"".what happened.",neg,2022-04-15T23:22:27+00:00
292,not me a chorar a rever spiderman no way hom,neg,2022-04-15T23:17:45+00:00
293,"arachnoverture (from ""spider-man: no way home"" soundtrack) by now playing spider man
no way hom",pos,2022-04-15T23:09:21+00:00
294,good fanservice - spiderman no way home bad fanservice - justice league it depends. on this case its not bad,neg,2022-04-15T23:08:12+00:00
295,my wife and i watched spiderman no way home for the first time since it was in theaters and im still in desperate need of a tony stark/stephen strange fic where peter is their adopted son,pos,2022-04-15T23:07:20+00:00
296,new amp; restock breakdowns star ace batman ninja harley quinn amp; modern batman hot toys arkham knight harley quinn amp; batgirl birds of prey harley quinn overalls no way home black amp; gold spiderman,neg,2022-04-15T23:06:18+00:00
297,spider-man: no way home is available to own today check out these fun bonus features nowayhome spidermannowayhom,pos,2022-04-15T22:52:26+00:00
298,shang chi legend of the ten rings spiderman no way hom,neg,2022-04-15T22:46:33+00:00
299,spider man no way hom,neg,2022-04-15T22:45:49+00:00
300,spider-man no way home () best out of the trilogy no cap. i loved to see andrew garfield backa spiderman since he is my favorite. i also adore the ending i think it was really cool and fixed lot of issues i had with tom holland spiderman strong /,pos,2022-04-15T22:27:58+00:00
301,made my mom watch spiderman: no way home and when doc octavius made an appearance homegirl lost her shit,neg,2022-04-15T22:24:45+00:00
302,spider-man no way home - / - must watch a great addition to the spider-man franchise. a little over hyped but over all it was tremendously nostalgic and a great movie. a must watch for the entire family. spiderman tomholland moviereview,pos,2022-04-15T22:24:00+00:00
303,for when spiderman no way home at disney plus,neg,2022-04-15T22:15:24+00:00
304,here watching spiderman no way home while a six -year -old boy solves all the doubts i have about the spider verso.,pos,2022-04-15T22:10:58+00:00
305,just saw spider man: no way home its amazing i love it,pos,2022-04-15T22:04:48+00:00
306,instead i grabbed my mouse and keyboard to edit my breakdown of no way hom,neg,2022-04-15T22:01:40+00:00
307,dr strange will be the best movie of the year and confident it will out do spiderman no way home at the box office and for the people saying thor is gonna beat it those people need locking up cause there mental that aint gonna happen,pos,2022-04-15T21:57:45+00:00
308,now watching spider man no way home () friday vibe coffee cannabi,neg,2022-04-15T21:56:36+00:00
309,bueeenooo spiderman no way home who to see it together?,pos,2022-04-15T21:47:38+00:00
310,poor andrew you like them to do a the amazing spiderman or are you satisfied with what is seen in no way home?,neg,2022-04-15T21:43:52+00:00
311,ive just realized that the new doctor strange movie is out in less than a month???? it seems like yesterday when i was watching spiderman no way home and complaining about not having doctor strange in march. time really fli,neg,2022-04-15T21:42:59+00:00
312,i have seen no way home and .... well i dont actually improve less an an.the beginning and the end is that a magician makes things spiderman does absolutely nothing and on top of tom is tontisimo.,pos,2022-04-15T21:42:24+00:00
313,at i think if you issued a class action lawsuit for copyright infringement on your trademark no way home matt walsh ?a transphobic extremist infamous for calling trans community all predatory and in disguised as women?loyalty equal right,pos,2022-04-15T21:41:24+00:00
314,"i went to the newsstand to take the ""spider-man: no way home"" dvd i wanted the blueray but not wax ... spiderman nowayhome spidermannowayhome peterparker doctorstrange stevenstratenge marvel marvelfilm marvelmovi",pos,2022-04-15T21:41:14+00:00
315,out of nowhere they started to enjoy my video on the painting spiderman in the way home on the insta i will put it here too,neg,2022-04-15T21:38:18+00:00
316,spiderman no way home is now on telegram,neg,2022-04-15T21:36:35+00:00
317,spiderman no way home i think later will be difficult between endgame and the snyder cut but we all agree that the batman is the best of th,pos,2022-04-15T21:36:05+00:00
318,finished spiderman no way home. i liked it quite a bit. i say that as someone who is really not a spiderman guy.,pos,2022-04-15T21:33:55+00:00
